_time,demand,ia,ib,ic,impep,pft,pt,ua,ub,uc
2025-12-21 12:00:00+00:00,0.0,20.287037037037038,5.3163580246913575,7.7669753086419755,530.1978371666667,859.2098765432099,48.77777777777778,2357.0264917695476,2332.5815329218103,2358.838734567901
2025-12-21 12:05:00+00:00,0.0,21.006172839506174,5.512345679012346,8.101851851851851,530.1981461111111,860.1028806584361,51.08847736625515,2357.2978395061727,2333.5946502057614,2359.287037037037
2025-12-21 12:10:00+00:00,0.0,16.691358024691358,5.484567901234568,8.083333333333334,530.1984858333333,862.7438271604939,41.14506172839506,2355.604423868313,2331.60853909465,2358.215020576132
2025-12-21 12:15:00+00:00,0.0,18.185185185185187,5.478395061728395,8.07716049382716,530.1987638765432,862.4351851851852,43.916666666666664,2354.824588477366,2331.5478395061727,2357.7093621399176
2025-12-21 12:20:00+00:00,0.0,19.083333333333336,5.439814814814815,8.017489711934157,530.1992732561728,856.216049382716,44.49794238683128,2354.949074074074,2331.505401234568,2357.508230452675
2025-12-21 12:25:00+00:00,0.0,17.824074074074073,5.481481481481482,7.743827160493828,530.199565617284,861.7962962962963,42.85493827160494,2356.0221193415637,2332.0519547325102,2358.257716049383
2025-12-21 12:30:00+00:00,0.0,20.984567901234566,5.540123456790123,7.731481481481482,530.1998745679012,857.604938271605,50.55555555555556,2355.932098765432,2333.58024691358,2358.3986625514403
2025-12-21 12:35:00+00:00,0.0,14.962962962962964,5.422839506172839,7.753086419753086,530.2002144012346,854.5648148148148,36.08641975308642,2355.6064814814813,2331.47170781893,2358.010802469136
2025-12-21 12:40:00+00:00,0.0,20.56635802469136,5.779320987654321,10.875,530.200662095679,859.3101851851852,55.85185185185185,2354.5491255144034,2332.804526748971,2358.2119341563784
2025-12-21 12:45:00+00:00,0.0,16.558641975308642,5.498971193415637,19.820987654320987,530.2012331728395,856.5925925925926,68.64814814814815,2354.1147119341563,2331.434670781893,2360.715020576132
2025-12-21 12:50:00+00:00,0.0,20.574074074074073,5.496913580246914,19.487654320987655,530.2016641604938,867.283950617284,78.48148148148148,2354.6260288065846,2332.602366255144,2361.0946502057614
2025-12-21 12:55:00+00:00,0.0,20.583333333333332,5.37037037037037,19.462962962962962,530.2024055401234,860.7932098765432,77.57407407407408,2354.2885802469136,2333.6466049382716,2361.509259259259
2025-12-21 13:00:00+00:00,0.0,19.72222222222222,5.419753086419753,13.652777777777779,530.2031775925925,857.8765432098766,61.989197530864196,2356.2157921810694,2333.566358024691,2361.456532921811
2025-12-21 13:05:00+00:00,0.0,20.987654320987655,5.512345679012346,19.537037037037038,530.2041336141975,860.2623456790124,78.62037037037037,2355.4701646090534,2332.8348765432097,2361.6610082304524
2025-12-21 13:10:00+00:00,0.0,17.160493827160494,5.756172839506172,13.126543209876543,530.2046892685186,863.0308641975308,53.27469135802469,2357.4207818930045,2333.5133744855966,2361.9753086419755
2025-12-21 13:15:00+00:00,0.0,22.317901234567902,5.37037037037037,16.496913580246915,530.2051217901235,854.8641975308642,74.1604938271605,2357.4449588477364,2333.9022633744858,2361.531378600823
2025-12-21 13:20:00+00:00,0.0,17.76851851851852,5.299382716049383,15.583333333333332,530.2057499789094,856.8703703703704,61.79218106995884,2357.0414094650205,2332.7448559670784,2361.6856995884773
2025-12-21 13:25:00+00:00,0.0,22.046296296296298,5.521604938271605,16.512345679012345,530.2062633672839,859.1820987654321,73.84567901234568,2357.6069958847734,2333.6296296296296,2361.686728395062
2025-12-21 13:30:00+00:00,0.0,18.88888888888889,5.4907407407407405,19.817901234567902,530.2067885709877,856.6090534979423,74.8971193415638,2357.6401515151515,2333.378086419753,2362.7152076318744
2025-12-21 13:35:00+00:00,0.0,18.20679012345679,5.2592592592592595,13.07716049382716,530.2070975185185,858.2962962962963,55.848765432098766,2357.70524691358,2333.4696502057614,2361.3811728395062
2025-12-21 13:40:00+00:00,0.0,20.532407407407405,5.408950617283951,17.320987654320987,530.2077304768519,858.1574074074074,71.85030864197532,2357.159465020576,2333.7373971193415,2362.2006172839506
2025-12-21 13:45:00+00:00,0.0,17.558641975308642,5.5246913580246915,13.055555555555555,530.2083626851852,859.179012345679,56.23765432098765,2357.5180041152266,2333.996913580247,2361.437757201646
2025-12-21 13:50:00+00:00,0.0,21.88888888888889,5.521604938271605,16.12037037037037,530.2089489290124,862.0277777777778,73.14506172839506,2356.5406378600824,2333.794238683128,2361.727366255144
2025-12-21 13:55:00+00:00,0.0,16.37037037037037,5.320987654320987,17.753086419753085,530.2094741358025,854.8796296296297,64.05246913580247,2357.434670781893,2333.642489711934,2363.188271604938
2025-12-21 14:00:00+00:00,0.0,20.10185185185185,5.421296296296296,14.496913580246915,530.2100294444444,856.733024691358,64.02109053497942,2358.41975308642,2334.3806584362137,2362.57896090535
2025-12-21 14:05:00+00:00,0.0,17.71604938271605,6.9753086419753085,18.27469135802469,530.2108318888888,863.0956790123457,64.79320987654322,2358.7860082304524,2334.3740446796,2363.8736037624926
2025-12-21 14:10:00+00:00,0.0,22.012345679012345,5.530864197530864,12.904320987654321,530.2111408333334,860.1666666666666,66.55555555555556,2355.543209876543,2331.8261316872427,2359.1491769547324
2025-12-21 14:15:00+00:00,0.0,19.123456790123456,5.234567901234568,17.938271604938272,530.2116042499999,862.5833333333334,69.84567901234568,2355.247427983539,2331.2145061728397,2360.2268518518517
2025-12-21 14:20:00+00:00,0.0,20.74382716049383,5.481481481481482,15.591049382716049,530.2123907391975,857.854938271605,68.36265432098764,2357.9732510288068,2333.7813786008232,2362.0995370370374
2025-12-21 14:25:00+00:00,0.0,16.104938271604937,5.5092592592592595,17.84567901234568,530.2129308240741,862.7479423868313,64.37345679012346,2357.6856995884773,2333.536522633745,2363.133744855967
2025-12-21 14:30:00+00:00,0.0,22.070987654320987,5.558641975308642,16.209876543209877,530.2134251296296,859.2129629629629,73.73765432098766,2356.9506172839506,2334.8626543209875,2362.483024691358
2025-12-21 14:35:00+00:00,0.0,18.59567901234568,5.175925925925926,12.876543209876543,530.2139503209877,858.4907407407408,58.425925925925924,2356.5961934156376,2333.2890946502057,2361.0411522633744
2025-12-21 14:40:00+00:00,0.0,19.723765432098766,5.412037037037036,17.373456790123456,530.2146132330247,860.7932098765432,70.52932098765433,2353.980967078189,2331.051183127572,2359.4043209876545
2025-12-21 14:45:00+00:00,0.0,17.305555555555557,5.885802469135802,13.382716049382717,530.2155244290124,861.1913580246913,51.94135802469136,2353.9958847736625,2330.0308641975307,2358.276234567901
2025-12-21 14:50:00+00:00,0.0,20.003086419753085,5.271604938271605,18.496913580246915,530.2158642654321,856.2962962962963,74.00617283950618,2351.8986625514403,2329.4130658436216,2357.492283950617
2025-12-21 14:55:00+00:00,0.0,19.15740740740741,5.45679012345679,16.817901234567902,530.216419978395,858.9722222222222,66.58024691358025,2351.7973251028807,2329.2263374485597,2357.253086419753
2025-12-21 15:00:00+00:00,0.0,20.20679012345679,5.478395061728396,16.79320987654321,530.2170830802469,861.2993827160494,70.18827160493828,2351.149948559671,2328.7371399176955,2356.4933127572012
2025-12-21 15:05:00+00:00,0.0,16.012345679012345,5.447530864197531,15.38888888888889,530.217870882716,859.3055555555555,57.907407407407405,2341.314814814815,2317.6496913580245,2346.550925925926
2025-12-21 15:10:00+00:00,0.0,21.40740740740741,5.29320987654321,13.993827160493828,530.2182724135802,860.429012345679,64.18518518518519,2342.6388888888887,2320.4475308641977,2346.823559670782
2025-12-21 15:15:00+00:00,0.0,18.96604938271605,5.191358024691358,20.126543209876544,530.2188271944444,861.0493827160494,74.70679012345678,2346.929012345679,2324.929012345679,2353.7181069958847
2025-12-21 15:20:00+00:00,0.0,20.22685185185185,5.492283950617284,14.814814814814815,530.2194291574074,862.0432098765432,65.8070987654321,2348.2502572016465,2325.5848765432097,2353.109567901234
2025-12-21 15:25:00+00:00,0.0,15.737654320987655,5.4907407407407405,19.75925925925926,530.2202169567902,864.9722222222222,67.63888888888889,2349.0771604938273,2326.5354938271603,2356.156378600823
2025-12-21 15:30:00+00:00,0.0,21.71604938271605,5.395061728395062,14.647119341563787,530.2207421604938,859.6543209876543,69.05246913580247,2351.2139917695476,2329.4747942386834,2356.1728395061727
2025-12-21 15:35:00+00:00,0.0,17.728395061728396,5.597736625514403,14.472222222222221,530.2210495925925,856.1913580246913,58.389917695473244,2350.874485596708,2328.579732510288,2356.027777777778
2025-12-21 15:40:00+00:00,0.0,19.57793209876543,5.526234567901234,16.997427983539094,530.2217130756172,859.5447530864197,69.6929012345679,2352.494598765432,2330.966563786008,2358.678755144033
2025-12-21 15:45:00+00:00,0.0,15.944444444444445,5.546296296296297,14.49074074074074,530.2224390617284,860.5843621399176,55.211934156378604,2355.419238683128,2332.5421810699586,2360.798353909465
2025-12-21 15:50:00+00:00,0.0,22.15740740740741,6.061728395061729,19.61111111111111,530.223086441358,858.7746913580247,80.8395061728395,2355.679526748971,2334.564814814815,2362.732510288066
2025-12-21 15:55:00+00:00,0.0,17.583333333333332,5.904320987654321,12.848765432098766,530.2235798148148,858.201646090535,54.129629629629626,2358.6970164609056,2335.912551440329,2363.991255144033
2025-12-21 16:00:00+00:00,0.0,19.878858024691358,5.520061728395062,17.008744855967077,530.2240431820987,861.5601851851852,71.18261316872427,2353.662808641975,2331.8125,2359.5442386831273
2025-12-21 16:05:00+00:00,0.0,17.32253086419753,6.882716049382716,15.277777777777779,530.2246298395062,857.0216049382716,49.79320987654321,2349.786522633745,2326.685185185185,2354.9614197530864
2025-12-21 16:10:00+00:00,0.0,24.12037037037037,7.981481481481482,13.953703703703704,530.225031095679,847.891975308642,51.97530864197531,2351.0828189300414,2329.132201646091,2355.591563786008
2025-12-21 16:15:00+00:00,0.0,20.117283950617285,6.648148148148148,20.515432098765434,530.2256478580247,851.4475308641976,66.73456790123457,2351.062242798354,2328.912551440329,2357.781378600823
2025-12-21 16:20:00+00:00,0.0,20.239197530864196,5.921296296296296,14.385802469135802,530.2264190216049,857.283950617284,61.33487654320987,2349.7140385334833,2327.801604002993,2354.4678965581743
